Employee_ID,Age,Experience,Monthly_Bonus,Department,Education,Promoted
52522,54.0,30.0,7099.0,Data,Bachelor,0
52523,36.0,7.0,12734.0,Cloud,Bachelor,0
52524,59.0,29.0,6503.0,Cloud,Master,0
52525,58.0,28.0,12358.0,Cloud,Master,1
52526,43.0,21.0,10889.0,Data,Master,0
52527,39.0,12.0,9267.0,Software,Master,0
52528,53.0,27.0,5000.0,Cloud,Master,1
52529,60.0,30.0,10128.0,Data,Bachelor,0
52530,52.0,24.0,11303.0,Data,Master,0
52531,57.0,30.0,7150.0,Data,Bachelor,0
52532,59.0,30.0,9461.0,Data,Master,0
52533,43.0,21.0,7439.0,AI,Bachelor,0
52534,37.0,10.0,6950.0,Software,Bachelor,0
52535,57.0,29.0,14550.0,AI,Master,1
52536,43.0,19.0,2000.0,Web,Bachelor,0
52537,21.0,0.0,8063.0,Cloud,Bachelor,0
52538,54.0,24.0,8934.0,AI,Bachelor,1
52539,21.0,0.0,13549.0,Data,Master,0
52540,26.0,0.0,7281.0,Data,Master,0
52541,25.0,0.0,5691.0,Web,Bachelor,0
52542,40.0,12.0,13095.0,Web,Bachelor,0
52543,22.0,1.0,7512.0,AI,Bachelor,0
52544,55.0,28.0,9079.0,AI,Bachelor,0
52545,45.0,15.0,10740.0,Software,Master,0
52546,48.0,25.0,9694.0,Data,Master,0
52547,46.0,24.0,6236.0,Data,Master,0
52548,35.0,4.0,9343.0,Web,Master,0
52549,47.0,,2528.0,AI,Bachelor,0
52550,58.0,30.0,8366.0,AI,Bachelor,0
52551,54.0,29.0,8659.0,AI,Master,0
52552,21.0,0.0,8033.0,AI,Bachelor,0
52553,21.0,0.0,6337.0,Software,Bachelor,1
52554,22.0,0.0,6230.0,Data,Bachelor,0
52555,58.0,30.0,5791.0,Data,Bachelor,0
52556,34.0,13.0,7354.0,AI,,0
52557,37.0,16.0,7036.0,Cloud,Bachelor,0
52558,42.0,20.0,3393.0,AI,Bachelor,0
52559,26.0,0.0,6167.0,AI,Bachelor,0
52560,22.0,0.0,7110.0,Cloud,Bachelor,0
52561,36.0,12.0,7019.0,AI,Master,0
52562,56.0,30.0,5453.0,Software,Master,0
52563,39.0,14.0,,Cloud,Bachelor,0
52564,23.0,0.0,6256.0,AI,Master,0
52565,38.0,9.0,10219.0,Software,Master,1
52566,29.0,5.0,10832.0,Data,Bachelor,0
52567,32.0,11.0,17432.0,Data,Bachelor,0
52568,54.0,30.0,5271.0,Software,Bachelor,0
52569,60.0,30.0,9228.0,Data,Master,0
52570,41.0,17.0,8877.0,Data,Bachelor,0
52571,31.0,4.0,,Software,Bachelor,0
52572,36.0,13.0,7905.0,Web,Bachelor,0
52573,47.0,24.0,9968.0,AI,Master,0
52574,26.0,0.0,5562.0,AI,Bachelor,0
52575,54.0,30.0,7943.0,Web,PhD,0
52576,56.0,29.0,6117.0,Cloud,Bachelor,0
52577,54.0,23.0,7436.0,Software,Bachelor,1
52578,29.0,7.0,7605.0,Web,PhD,0
52579,38.0,10.0,5435.0,AI,Master,0
52580,32.0,5.0,6904.0,Web,Bachelor,0
52581,41.0,12.0,9686.0,Cloud,Bachelor,0
52582,,27.0,4864.0,Cloud,PhD,1
52583,24.0,3.0,7339.0,Data,Bachelor,0
52584,43.0,13.0,15171.0,Web,Bachelor,0
52585,39.0,18.0,6728.0,Cloud,Master,0
52586,58.0,28.0,12009.0,AI,Bachelor,0
52587,52.0,25.0,8359.0,Data,Master,0
52588,46.0,23.0,8328.0,Web,Bachelor,0
52589,51.0,21.0,6043.0,Web,Bachelor,0
52590,49.0,28.0,6907.0,Web,Bachelor,1
52591,54.0,27.0,2000.0,Web,Master,0
52592,48.0,24.0,12236.0,AI,Bachelor,1
52593,56.0,30.0,11071.0,AI,Master,0
52594,49.0,19.0,12229.0,AI,Bachelor,0
52595,28.0,2.0,8449.0,AI,Master,0
52596,21.0,0.0,4971.0,Cloud,Bachelor,0
52597,39.0,12.0,11649.0,AI,PhD,0
52598,49.0,25.0,10256.0,AI,Bachelor,0
52599,38.0,16.0,9096.0,Software,Bachelor,0
52600,58.0,30.0,12222.0,Data,Master,1
52601,48.0,,9793.0,AI,Bachelor,1
52602,36.0,14.0,6382.0,Software,PhD,1
52603,25.0,0.0,7006.0,Data,Master,0
52604,35.0,6.0,8183.0,Software,Master,1
52605,,1.0,9962.0,Web,,0
52606,23.0,0.0,10476.0,Data,Bachelor,1
52607,31.0,4.0,9749.0,AI,Bachelor,0
52608,35.0,8.0,2000.0,Cloud,PhD,0
52609,28.0,7.0,5095.0,AI,Master,0
52610,52.0,30.0,14961.0,Web,Master,1
52611,42.0,13.0,4946.0,Cloud,Bachelor,0
52612,53.0,23.0,3257.0,Web,Bachelor,0
52613,60.0,30.0,8147.0,AI,,0
52614,27.0,2.0,12698.0,Cloud,Bachelor,0
52615,28.0,5.0,4306.0,Data,Bachelor,0
52616,34.0,12.0,2751.0,Software,,0
52617,24.0,0.0,10436.0,Data,Master,0
52618,22.0,0.0,3409.0,Data,PhD,0
52619,49.0,25.0,7453.0,Web,Master,1
52620,21.0,0.0,3503.0,Cloud,Bachelor,0
52621,31.0,10.0,7682.0,Software,Master,0
52622,43.0,20.0,10611.0,Cloud,Bachelor,0
52623,52.0,27.0,9228.0,Web,PhD,0
52624,32.0,11.0,10650.0,Web,Master,0
52625,60.0,30.0,4739.0,Data,Bachelor,1
52626,47.0,23.0,3493.0,Web,Master,0
52627,28.0,0.0,7115.0,Web,Bachelor,0
52628,46.0,25.0,9474.0,Web,Bachelor,0
52629,43.0,16.0,6363.0,AI,Master,0
52630,34.0,11.0,8696.0,Web,Bachelor,1
52631,58.0,30.0,7267.0,Data,Bachelor,0
52632,48.0,20.0,10889.0,Web,Master,1
52633,60.0,30.0,8731.0,Web,Master,0
52634,57.0,30.0,4147.0,AI,Bachelor,1
52635,30.0,0.0,9493.0,Data,Bachelor,0
52636,31.0,9.0,10143.0,Software,Bachelor,0
52637,46.0,17.0,9167.0,AI,Bachelor,0
52638,23.0,0.0,5132.0,Software,Bachelor,0
52639,53.0,30.0,6350.0,AI,Bachelor,1
52640,26.0,1.0,12426.0,Software,Bachelor,0
52641,23.0,0.0,11486.0,Web,Master,0
52642,46.0,21.0,7191.0,Software,Master,0
52643,52.0,30.0,13957.0,,,0
52644,45.0,21.0,4096.0,Software,Bachelor,0
52645,49.0,21.0,4740.0,Data,Master,0
52646,51.0,23.0,7545.0,Data,PhD,1
52647,48.0,26.0,12419.0,Data,Master,0
52648,29.0,1.0,4544.0,Web,Bachelor,0
52649,46.0,22.0,3755.0,Data,Bachelor,0
52650,33.0,12.0,11387.0,Data,PhD,0
52651,41.0,16.0,3039.0,AI,PhD,0
52652,36.0,7.0,11156.0,AI,Master,0
52653,49.0,18.0,6893.0,Software,Bachelor,0
52654,44.0,17.0,8113.0,Cloud,Bachelor,0
52655,28.0,7.0,8057.0,Web,Master,0
52656,53.0,25.0,9541.0,Software,Bachelor,0
52657,29.0,2.0,5063.0,AI,Bachelor,0
52658,57.0,30.0,11521.0,Data,Bachelor,1
52659,32.0,2.0,6285.0,Software,Bachelor,0
52660,58.0,28.0,12843.0,AI,Bachelor,1
52661,23.0,0.0,10521.0,AI,Bachelor,0
52662,43.0,20.0,3797.0,AI,Bachelor,0
52663,29.0,3.0,9511.0,AI,Master,0
52664,35.0,11.0,10922.0,Data,Bachelor,0
52665,25.0,1.0,9907.0,Web,Master,0
52666,45.0,24.0,4886.0,Web,Bachelor,0
52667,52.0,22.0,11358.0,Software,Bachelor,0
52668,39.0,13.0,2000.0,AI,Bachelor,0
52669,33.0,9.0,10784.0,Cloud,Master,0
52670,53.0,27.0,8898.0,Web,Master,0
52671,38.0,16.0,12358.0,Data,PhD,0
52672,46.0,22.0,6386.0,Data,Bachelor,0
52673,34.0,3.0,7534.0,Data,PhD,0
52674,59.0,30.0,8175.0,Data,Bachelor,0
52675,45.0,15.0,11261.0,Data,Bachelor,1
52676,47.0,16.0,3832.0,Data,Bachelor,0
52677,46.0,19.0,8874.0,Data,Master,0
52678,32.0,2.0,6809.0,Software,Bachelor,0
52679,42.0,13.0,8902.0,Cloud,Bachelor,0
52680,51.0,26.0,,Data,Master,0
52681,29.0,0.0,12423.0,Web,Bachelor,0
52682,47.0,20.0,11335.0,Data,Master,0
52683,48.0,17.0,2475.0,Software,Master,0
52684,50.0,26.0,8118.0,AI,Bachelor,0
52685,35.0,6.0,9218.0,AI,Bachelor,0
52686,21.0,0.0,7718.0,Software,Bachelor,0
52687,25.0,0.0,12397.0,Web,Master,0
52688,44.0,14.0,9520.0,Data,Bachelor,0
52689,32.0,10.0,11897.0,Software,Bachelor,0
52690,27.0,0.0,8664.0,,Bachelor,0
52691,31.0,3.0,5071.0,Software,Master,0
52692,34.0,5.0,7389.0,AI,Master,0
52693,39.0,13.0,2904.0,Software,Master,0
52694,37.0,14.0,11587.0,Software,Master,0
52695,59.0,30.0,4050.0,Software,Bachelor,1
52696,30.0,3.0,11624.0,Data,Master,0
52697,57.0,30.0,13530.0,Software,Bachelor,0
52698,47.0,20.0,5978.0,Web,Bachelor,0
52699,28.0,5.0,11035.0,Web,Master,0
52700,51.0,28.0,9414.0,AI,Bachelor,1
52701,59.0,30.0,3983.0,Data,Bachelor,0
52702,49.0,26.0,12049.0,Software,Bachelor,0
52703,23.0,0.0,7779.0,Software,Master,0
52704,42.0,14.0,9121.0,Web,Master,0
52705,44.0,18.0,9001.0,Data,Bachelor,0
52706,43.0,21.0,6277.0,Data,Master,0
52707,45.0,14.0,8341.0,Data,Master,0
52708,23.0,0.0,12829.0,AI,Bachelor,0
52709,26.0,0.0,5947.0,Web,Bachelor,0
52710,32.0,4.0,10280.0,Cloud,Master,0
52711,51.0,21.0,9178.0,AI,Bachelor,0
52712,21.0,0.0,11564.0,AI,Bachelor,0
52713,36.0,9.0,3733.0,Cloud,Bachelor,0
52714,34.0,5.0,5874.0,AI,Bachelor,0
52715,44.0,14.0,7094.0,Software,Master,1
52716,51.0,30.0,7965.0,Cloud,Bachelor,0
52717,57.0,27.0,9384.0,Data,Master,1
52718,46.0,17.0,3914.0,Data,Bachelor,0
52719,51.0,20.0,11092.0,Cloud,Master,1
52720,34.0,5.0,6978.0,,PhD,0
52721,42.0,16.0,4717.0,AI,Master,0
52722,52.0,27.0,9450.0,AI,Bachelor,0
52723,55.0,25.0,9295.0,Web,Master,0
52724,48.0,25.0,9514.0,Software,Bachelor,1
52725,22.0,0.0,4145.0,Cloud,Master,0
52726,58.0,30.0,2817.0,Data,Bachelor,0
52727,38.0,9.0,7571.0,AI,Bachelor,0
52728,57.0,30.0,2989.0,Data,Master,1
52729,56.0,,8487.0,Software,Master,0
52730,33.0,9.0,3161.0,Web,Master,0
52731,60.0,30.0,9969.0,AI,Bachelor,0
52732,46.0,21.0,4336.0,AI,Bachelor,0
52733,41.0,16.0,6873.0,AI,Master,0
52734,32.0,8.0,9872.0,Web,Bachelor,0
52735,43.0,21.0,12501.0,Software,Bachelor,0
52736,25.0,2.0,4944.0,Data,Master,0
52737,46.0,25.0,8743.0,Software,Bachelor,0
52738,59.0,30.0,6482.0,Cloud,Bachelor,0
52739,29.0,2.0,9314.0,Cloud,Bachelor,0
52740,58.0,30.0,8756.0,Data,Bachelor,1
52741,49.0,18.0,5745.0,Software,Bachelor,0
52742,35.0,5.0,10447.0,Web,Bachelor,0
52743,,30.0,5057.0,Data,Master,0
52744,55.0,30.0,10015.0,Web,Master,0
52745,42.0,15.0,7340.0,AI,Master,0
52746,50.0,24.0,14086.0,AI,Bachelor,0
52747,26.0,2.0,3466.0,Data,Master,0
52748,24.0,0.0,11113.0,Software,Bachelor,0
52749,41.0,10.0,9933.0,Software,Bachelor,0
52750,53.0,25.0,8056.0,AI,Bachelor,0
52751,53.0,30.0,8460.0,Web,PhD,0
52752,21.0,0.0,8262.0,Software,Master,0
52753,27.0,0.0,5746.0,Software,Bachelor,0
52754,21.0,0.0,6731.0,Software,Bachelor,0
52755,45.0,17.0,3814.0,AI,Bachelor,0
52756,59.0,28.0,2000.0,Cloud,Bachelor,1
52757,39.0,16.0,9310.0,AI,PhD,0
52758,46.0,23.0,9124.0,Software,Master,1
52759,57.0,30.0,7941.0,Software,Bachelor,0
52760,23.0,0.0,7171.0,Data,Bachelor,0
52761,52.0,25.0,7922.0,Data,Master,0
52762,59.0,29.0,3796.0,Software,Bachelor,0
52763,44.0,23.0,11337.0,Web,Master,0
52764,25.0,4.0,9182.0,Data,PhD,0
52765,25.0,2.0,10600.0,Web,Bachelor,0
52766,52.0,28.0,2658.0,AI,PhD,0
52767,55.0,24.0,9206.0,Software,Bachelor,0
52768,48.0,22.0,8182.0,Data,,0
52769,28.0,4.0,9525.0,AI,Master,0
52770,40.0,13.0,3299.0,AI,Bachelor,0
52771,49.0,19.0,6684.0,Data,Master,0
52772,34.0,7.0,10601.0,Software,Master,0
52773,58.0,29.0,11018.0,AI,Bachelor,0
52774,54.0,29.0,3588.0,Web,Bachelor,0
52775,44.0,13.0,8285.0,Cloud,Master,0
52776,43.0,13.0,8395.0,Data,PhD,0
52777,45.0,21.0,11070.0,Data,Master,0
52778,25.0,1.0,2000.0,Data,Bachelor,0
52779,35.0,10.0,8957.0,AI,Bachelor,0
52780,47.0,25.0,4444.0,Web,Master,0
52781,58.0,28.0,7287.0,Software,Master,0
52782,51.0,20.0,6380.0,Cloud,PhD,0
52783,29.0,0.0,10640.0,Web,Bachelor,0
52784,35.0,8.0,11143.0,Software,PhD,1
52785,56.0,30.0,9064.0,Data,Master,1
52786,27.0,0.0,11874.0,Web,Bachelor,0
52787,22.0,1.0,12236.0,Cloud,Bachelor,0
52788,58.0,30.0,9511.0,Data,Bachelor,1
52789,52.0,29.0,9479.0,Software,Master,1
52790,40.0,13.0,5456.0,Data,PhD,0
52791,24.0,0.0,7290.0,Cloud,Bachelor,0
52792,50.0,26.0,13667.0,Cloud,Master,0
52793,23.0,2.0,10233.0,AI,Bachelor,0
52794,53.0,30.0,11782.0,Web,Bachelor,0
52795,55.0,29.0,9266.0,Web,Master,0
52796,29.0,0.0,5515.0,Data,Bachelor,0
52797,59.0,30.0,7248.0,Web,,0
52798,33.0,2.0,6982.0,Cloud,Bachelor,0
52799,28.0,7.0,5858.0,Cloud,Bachelor,0
52800,40.0,9.0,12093.0,Web,Bachelor,0
52801,26.0,0.0,13414.0,Web,,0
52802,50.0,25.0,2726.0,Cloud,Bachelor,0
52803,43.0,12.0,8521.0,Web,Bachelor,0
52804,38.0,15.0,,AI,Master,1
52805,43.0,17.0,10207.0,AI,PhD,0
52806,53.0,24.0,10152.0,AI,Bachelor,0
52807,27.0,3.0,7609.0,Web,Master,0
52808,35.0,4.0,9663.0,Web,Master,0
52809,27.0,0.0,8701.0,Web,PhD,1
52810,50.0,25.0,7305.0,Software,Bachelor,0
52811,,0.0,6402.0,Web,Bachelor,0
52812,38.0,13.0,12563.0,Web,Bachelor,0
52813,26.0,0.0,8054.0,AI,Master,0
52814,29.0,8.0,10039.0,AI,Bachelor,0
52815,21.0,0.0,10024.0,Data,Bachelor,0
52816,26.0,0.0,9069.0,Data,Bachelor,0
52817,51.0,20.0,7689.0,AI,Bachelor,1
52818,23.0,0.0,8875.0,Data,Bachelor,0
52819,31.0,5.0,7718.0,AI,Bachelor,0
52820,46.0,18.0,7242.0,Web,Bachelor,0
52821,27.0,0.0,8839.0,Software,Master,0
52822,49.0,21.0,11678.0,Data,Bachelor,0
52823,42.0,21.0,11560.0,Web,Bachelor,0
52824,55.0,26.0,14180.0,Cloud,Master,0
52825,50.0,26.0,6785.0,AI,Master,0
52826,31.0,8.0,8905.0,Web,Master,1
52827,52.0,23.0,2000.0,Web,Bachelor,0
52828,38.0,14.0,10427.0,AI,Master,0
52829,42.0,18.0,2000.0,Cloud,Master,0
52830,32.0,7.0,7903.0,AI,Master,0
52831,36.0,12.0,7839.0,Software,Bachelor,0
52832,29.0,7.0,4915.0,Web,Master,1
52833,42.0,21.0,12440.0,Cloud,Bachelor,0
52834,60.0,29.0,7365.0,Cloud,Bachelor,1
52835,29.0,8.0,6023.0,AI,Bachelor,0
52836,53.0,23.0,8301.0,Data,Bachelor,0
52837,47.0,19.0,15279.0,AI,Bachelor,0
52838,58.0,30.0,15124.0,Cloud,Bachelor,1
52839,29.0,3.0,8677.0,Software,Bachelor,0
52840,25.0,0.0,4972.0,Data,Master,0
52841,40.0,18.0,5939.0,Web,Bachelor,0
52842,21.0,0.0,6580.0,Cloud,Master,0
52843,55.0,30.0,7314.0,Cloud,Bachelor,0
52844,25.0,0.0,10487.0,Web,Master,0
52845,44.0,23.0,3337.0,,Bachelor,1
52846,23.0,0.0,7096.0,Software,Bachelor,0
52847,24.0,0.0,,Software,Master,0
52848,43.0,22.0,5476.0,Software,Master,0
52849,35.0,4.0,7162.0,Data,Master,0
52850,40.0,9.0,8544.0,Cloud,Bachelor,0
52851,45.0,17.0,9762.0,Web,Bachelor,0
52852,57.0,30.0,7356.0,Software,Bachelor,0
52853,22.0,0.0,11165.0,Web,Master,0
52854,58.0,30.0,4914.0,AI,Bachelor,0
52855,33.0,6.0,3236.0,Software,Master,0
52856,43.0,22.0,10827.0,AI,Master,0
52857,35.0,7.0,4471.0,,Bachelor,0
52858,42.0,,10435.0,Cloud,Master,0
52859,58.0,30.0,9203.0,Data,Master,1
52860,26.0,0.0,13659.0,Web,Master,0
52861,36.0,12.0,11767.0,Data,Bachelor,0
52862,54.0,23.0,7942.0,Web,Bachelor,0
52863,26.0,0.0,12801.0,Web,Bachelor,0
52864,31.0,3.0,8604.0,Web,Bachelor,0
52865,36.0,8.0,10407.0,Software,Master,0
52866,32.0,1.0,5834.0,Cloud,Master,0
52867,49.0,18.0,10552.0,Web,Bachelor,1
52868,37.0,15.0,7661.0,Web,Bachelor,0
52869,59.0,30.0,9696.0,Data,PhD,1
52870,36.0,,11362.0,AI,Bachelor,0
52871,55.0,30.0,8790.0,Data,Master,0
52872,41.0,11.0,6670.0,Data,Master,0
52873,22.0,0.0,10872.0,AI,Master,1
52874,38.0,13.0,15023.0,Web,Bachelor,0
52875,44.0,18.0,7546.0,AI,Bachelor,0
52876,54.0,23.0,11739.0,Data,Bachelor,0
52877,57.0,27.0,6909.0,Cloud,Bachelor,0
52878,44.0,23.0,5357.0,Cloud,Bachelor,1
52879,35.0,6.0,8730.0,Cloud,Bachelor,1
52880,40.0,11.0,7769.0,Data,Bachelor,0
52881,55.0,27.0,5986.0,Data,Bachelor,0
52882,30.0,8.0,9061.0,Web,Master,0
52883,55.0,29.0,9871.0,AI,Bachelor,0
52884,29.0,3.0,4451.0,Data,Master,0
52885,32.0,11.0,7351.0,Data,Master,0
52886,32.0,3.0,12534.0,Cloud,Master,0
52887,31.0,3.0,8028.0,Web,Master,0
52888,35.0,12.0,6225.0,Web,Master,0
52889,50.0,29.0,6052.0,Data,PhD,0
52890,44.0,15.0,8012.0,Data,Bachelor,0
52891,41.0,19.0,2000.0,Web,Bachelor,0
52892,40.0,15.0,10006.0,Software,Master,0
52893,55.0,30.0,8419.0,Software,Bachelor,0
52894,37.0,6.0,6363.0,Data,Bachelor,0
52895,21.0,0.0,10024.0,Software,PhD,0
52896,57.0,30.0,10153.0,Data,Master,0
52897,47.0,20.0,11373.0,Cloud,Bachelor,0
52898,31.0,4.0,9062.0,AI,Master,0
52899,42.0,16.0,5707.0,Web,Bachelor,0
52900,33.0,10.0,7535.0,Software,Bachelor,0
52901,24.0,3.0,7988.0,Web,Master,0
52902,21.0,0.0,6554.0,Cloud,Master,0
52903,44.0,18.0,10040.0,Software,Bachelor,0
52904,49.0,21.0,4289.0,Web,PhD,0
52905,43.0,13.0,10852.0,Software,PhD,0
52906,37.0,6.0,9561.0,Data,PhD,0
52907,27.0,5.0,5706.0,Data,Bachelor,0
52908,32.0,2.0,,Cloud,Master,1
52909,56.0,25.0,7995.0,Web,Master,1
52910,21.0,0.0,4248.0,Data,Bachelor,0
52911,55.0,26.0,4906.0,Software,Bachelor,0
52912,55.0,30.0,8089.0,Web,Master,0
52913,32.0,9.0,9261.0,Software,Bachelor,0
52914,25.0,0.0,7682.0,Data,Master,0
52915,35.0,10.0,4607.0,Cloud,Master,0
52916,48.0,24.0,13098.0,Cloud,Bachelor,0
52917,39.0,14.0,5363.0,Data,Bachelor,0
52918,33.0,6.0,7766.0,Data,Bachelor,0
52919,39.0,,9460.0,AI,Master,0
52920,32.0,6.0,8598.0,Software,PhD,1
52921,50.0,23.0,3861.0,Web,Bachelor,0
52922,25.0,1.0,6094.0,Data,Bachelor,0
52923,36.0,11.0,9151.0,Cloud,Master,0
52924,49.0,22.0,8124.0,Web,Master,0
52925,53.0,25.0,4231.0,AI,Bachelor,1
52926,60.0,30.0,9752.0,Cloud,Master,1
52927,28.0,2.0,8092.0,AI,Master,0
52928,27.0,0.0,13919.0,Data,Master,0
52929,49.0,23.0,9640.0,Data,Master,0
52930,52.0,30.0,6911.0,Data,Master,1
52931,28.0,2.0,9070.0,Cloud,Master,0
52932,60.0,30.0,6894.0,Data,Master,0
52933,24.0,2.0,11190.0,Web,Bachelor,0
52934,52.0,27.0,8300.0,AI,Master,1
52935,27.0,6.0,8217.0,AI,Bachelor,0
52936,56.0,30.0,4533.0,Web,Bachelor,0
52937,53.0,27.0,3488.0,Cloud,Bachelor,0
52938,31.0,8.0,8661.0,AI,Master,0
52939,55.0,27.0,11571.0,,Bachelor,0
52940,24.0,0.0,8424.0,Software,Bachelor,0
52941,37.0,9.0,8668.0,Cloud,Bachelor,0
52942,25.0,0.0,12875.0,Software,Bachelor,0
52943,52.0,21.0,7942.0,Web,Bachelor,0
52944,53.0,23.0,6580.0,AI,Bachelor,0
52945,29.0,3.0,5172.0,AI,Master,0
52946,51.0,24.0,4524.0,Web,Master,0
52947,47.0,24.0,5954.0,AI,PhD,0
52948,48.0,21.0,9686.0,AI,PhD,1
52949,58.0,28.0,10272.0,Software,Bachelor,0
52950,24.0,3.0,9355.0,Software,Master,0
52951,38.0,7.0,7501.0,Web,Master,0
52952,34.0,6.0,10157.0,Data,Bachelor,0
52953,56.0,25.0,11217.0,Web,Bachelor,0
52954,43.0,15.0,3245.0,Software,Master,0
52955,53.0,24.0,7943.0,AI,Master,0
52956,40.0,16.0,8791.0,Data,Master,0
52957,57.0,30.0,7159.0,AI,Master,1
52958,26.0,0.0,6078.0,Data,Master,0
52959,25.0,0.0,13677.0,Software,Master,0
52960,21.0,0.0,4403.0,AI,Bachelor,0
52961,60.0,30.0,7997.0,AI,Bachelor,0
52962,43.0,22.0,5236.0,Cloud,Bachelor,0
52963,38.0,11.0,9577.0,Cloud,Bachelor,0
52964,41.0,17.0,8685.0,Web,PhD,0
52965,52.0,25.0,2626.0,Data,Master,1
52966,33.0,10.0,7443.0,Cloud,,0
52967,30.0,4.0,11850.0,AI,Bachelor,0
52968,35.0,7.0,6641.0,Data,PhD,0
52969,59.0,29.0,7159.0,Software,Bachelor,0
52970,57.0,27.0,10597.0,Cloud,Bachelor,0
52971,28.0,5.0,7697.0,Web,Bachelor,0
52972,30.0,0.0,9777.0,Web,Master,0
52973,59.0,30.0,6855.0,Software,Bachelor,0
52974,33.0,4.0,7174.0,Data,Master,0
52975,52.0,25.0,2958.0,Web,Bachelor,0
52976,45.0,18.0,7875.0,Data,Master,0
52977,40.0,15.0,3907.0,Cloud,Master,0
52978,29.0,1.0,13331.0,Software,Bachelor,0
52979,36.0,9.0,3104.0,Web,Bachelor,0
52980,23.0,2.0,2873.0,Cloud,Bachelor,0
52981,55.0,30.0,3170.0,Web,Bachelor,0
52982,45.0,16.0,7685.0,Software,Bachelor,0
52983,51.0,28.0,9782.0,Data,Bachelor,0
52984,38.0,11.0,4490.0,Cloud,PhD,1
52985,41.0,12.0,7007.0,Web,Master,0
52986,32.0,10.0,16451.0,Cloud,Master,0
52987,23.0,1.0,10637.0,AI,Bachelor,0
52988,48.0,26.0,8268.0,AI,Bachelor,0
52989,48.0,27.0,10403.0,Web,Bachelor,0
52990,34.0,9.0,7667.0,Web,Master,0
52991,22.0,0.0,4755.0,Web,Bachelor,0
52992,50.0,28.0,6234.0,Cloud,Master,0
52993,37.0,6.0,5593.0,Web,Bachelor,0
52994,56.0,30.0,9612.0,Cloud,Bachelor,0
52995,50.0,29.0,6753.0,Cloud,Bachelor,0
52996,42.0,14.0,5458.0,AI,Master,0
52997,40.0,18.0,6894.0,Web,Bachelor,0
52998,40.0,9.0,9173.0,Web,Master,0
52999,23.0,0.0,12430.0,Software,Master,1
53000,45.0,17.0,6381.0,Software,PhD,0
53001,23.0,0.0,8088.0,Data,Bachelor,0
53002,36.0,11.0,9544.0,Cloud,Bachelor,0
53003,40.0,18.0,8208.0,Cloud,PhD,0
53004,41.0,18.0,6524.0,AI,Bachelor,0
53005,41.0,12.0,10580.0,AI,Bachelor,0
53006,50.0,19.0,6198.0,Web,Master,0
53007,32.0,5.0,3924.0,AI,Master,0
53008,41.0,13.0,12454.0,Software,Bachelor,0
53009,35.0,10.0,5529.0,Data,Bachelor,0
53010,46.0,17.0,6092.0,Data,Bachelor,0
53011,28.0,6.0,6904.0,Software,PhD,0
53012,25.0,2.0,6061.0,Data,PhD,0
53013,55.0,30.0,4619.0,Web,Master,0
53014,29.0,3.0,5659.0,AI,Bachelor,0
53015,50.0,28.0,10442.0,Web,Bachelor,0
53016,50.0,19.0,7573.0,Cloud,Bachelor,0
53017,52.0,21.0,5604.0,Cloud,Bachelor,0
53018,39.0,11.0,8644.0,Data,Bachelor,0
53019,28.0,1.0,7025.0,Data,Bachelor,0
53020,21.0,0.0,9098.0,Software,Master,0
53021,22.0,0.0,3184.0,Data,Bachelor,0
53022,54.0,25.0,8231.0,Web,Bachelor,0
53023,27.0,0.0,7565.0,Data,Master,0
53024,24.0,0.0,6909.0,AI,Bachelor,0
53025,43.0,13.0,11628.0,Software,Bachelor,0
53026,29.0,0.0,8515.0,Data,Bachelor,0
53027,60.0,29.0,7682.0,Cloud,Master,0
53028,55.0,30.0,5070.0,Web,Bachelor,0
53029,45.0,18.0,8531.0,Web,Bachelor,0
53030,40.0,11.0,8287.0,Software,Bachelor,0
53031,42.0,21.0,2658.0,Data,Master,0
53032,46.0,24.0,9121.0,Web,Bachelor,0
53033,39.0,9.0,12722.0,Data,Master,0
53034,60.0,30.0,10995.0,Software,Master,1
53035,42.0,17.0,9835.0,Software,Bachelor,0
53036,21.0,0.0,7029.0,Software,Master,0
53037,59.0,28.0,6829.0,Data,Master,1
53038,58.0,29.0,10490.0,Web,Bachelor,0
53039,60.0,30.0,2570.0,Web,Bachelor,0
53040,42.0,12.0,8099.0,Data,Master,0
53041,28.0,0.0,8496.0,Data,Master,0
53042,40.0,17.0,10679.0,Software,Master,0
53043,55.0,30.0,7186.0,AI,Master,1
53044,27.0,5.0,9762.0,AI,Bachelor,0
53045,40.0,11.0,2209.0,Cloud,Bachelor,0
53046,44.0,14.0,4942.0,AI,Master,0
53047,53.0,30.0,7032.0,AI,Master,0
53048,56.0,30.0,6926.0,Data,Master,0
53049,42.0,14.0,8194.0,Software,Bachelor,0
53050,46.0,25.0,12388.0,Data,Master,1
53051,41.0,13.0,5022.0,Software,Bachelor,0
53052,27.0,2.0,2258.0,Data,Bachelor,0
53053,42.0,13.0,6467.0,AI,Bachelor,1
53054,52.0,29.0,11451.0,Web,Master,0
53055,48.0,21.0,4096.0,Web,Bachelor,0
53056,59.0,30.0,5773.0,Cloud,Master,0
53057,56.0,30.0,6333.0,AI,Master,0
53058,38.0,15.0,8342.0,Data,Bachelor,1
53059,39.0,11.0,3511.0,Web,Master,0
53060,60.0,30.0,12949.0,AI,Bachelor,1
53061,32.0,9.0,16832.0,Data,Bachelor,0
